ID;MeasurementPoint;Timestamp;Reading;Direction;Method;Created;Updated
j8ix78vr-pnj0-q7eu-jupw-z7xvihfeuyxw;ZG0074500874000000000000001653123;2026-06-01 05:00:00.000;300.000.000;r;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
zhkplsr9-w30q-gnm9-adeq-wb1ld2i23xlb;ZG0074500874000000000000001653123;2026-06-01 05:15:00.000;760.000.000;r;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
t2ltxn6p-oyhl-zykx-81kt-boija3l0zo4d;ZG0074500874000000000000001653123;2026-06-01 05:30:00.000;772.000.000;r;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
ejxlq20c-me5i-droe-afay-cm5t4w9eawz4;ZG0074500874000000000000001653123;2026-06-01 05:45:00.000;299.000.000;r;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
t5m4jb6n-simh-xdlk-v8cx-ny72bccfsbxr;ZG0074500874000000000000001653123;2026-06-01 06:00:00.000;887.000.000;r;03;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
rd9srgx4-i3pk-7gqr-85ne-0q5gywid6xvl;ZG0074500874000000000000001653123;2026-06-01 06:15:00.000;81.000.000;r;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
4dkuj3p3-4j4e-7o9h-fra1-vdnark9upm5f;ZG0074500874000000000000001653123;2026-06-01 06:30:00.000;595.000.000;r;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
ur12wxd7-2r84-2399-1z4e-jhfjym0dxhav;ZG0074500874000000000000001653123;2026-06-01 06:45:00.000;3.000.000;r;03;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
mw78ygld-er2b-wg9o-jg7h-pxt0ddz7dtqk;ZG0074500874000000000000001653123;2026-06-01 07:00:00.000;109.000.000;r;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
03o5555e-5pxp-0012-6n88-86i2j4yhpx0d;ZG0074500874000000000000001653123;2026-06-01 07:15:00.000;193.000.000;r;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
t3mgglnx-bl6s-m0lu-sy2k-sr5y4hdi73da;ZG0074500874000000000000001653123;2026-06-01 07:30:00.000;376.000.000;r;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
2o99yycg-8o42-4xwr-4lji-6m9htb6gddvc;ZG0074500874000000000000001653123;2026-06-01 07:45:00.000;745.000.000;r;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
b71vw7e9-7f1x-4ait-all9-mtt29ha5ucrk;ZG0074500874000000000000001653123;2026-06-01 08:00:00.000;805.000.000;r;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
99txkhpg-yvh0-9qtc-ojzi-wj1izeaxc1c7;ZG0074500874000000000000001653123;2026-06-01 08:15:00.000;504.000.000;r;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
aqlnbe8f-xusf-qupn-hial-vdeahnouckto;ZG0074500874000000000000001653123;2026-06-01 08:30:00.000;183.000.000;r;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
627blf8e-1k88-23q5-5yrr-7m5jrgxqg2fh;ZG0074500874000000000000001653123;2026-06-01 08:45:00.000;644.000.000;r;03;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
iewaj6km-xjnw-kkg5-kxch-yodnlmck87yd;ZG0074500874000000000000001653123;2026-06-01 09:00:00.000;740.000.000;r;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
77vf2f6i-q6ct-604d-66mb-xcx5aru9tgih;ZG0074500874000000000000001653123;2026-06-01 09:15:00.000;602.000.000;r;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
innq533k-qg0a-e03z-65xy-o4n7eolktaed;ZG0074500874000000000000001653123;2026-06-01 09:30:00.000;223.000.000;r;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
kug4ksyu-r626-e2fu-fgts-jjk442f8yp6y;ZG0074500874000000000000001653123;2026-06-01 09:45:00.000;471.000.000;r;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
d3bl6waz-caak-yswx-522v-9r0ku69m9u48;ZG0074500874000000000000001653123;2026-06-01 10:00:00.000;893.000.000;r;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
l035dckt-cwiw-zmmj-gts6-s2w5z0kbr1u5;ZG0074500874000000000000001653123;2026-06-01 10:15:00.000;837.000.000;r;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
vjhs47cf-4466-31f3-6jeb-1htoiuh1f16c;ZG0074500874000000000000001653123;2026-06-01 10:30:00.000;768.000.000;r;03;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
mqnzl9uj-ksaw-cue0-y851-bolhzf6nkdyw;ZG0074500874000000000000001653123;2026-06-01 10:45:00.000;669.000.000;r;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
41vkv0bk-avtv-79sg-5n26-zfshjwdvudch;ZG0074500874000000000000001653123;2026-06-01 11:00:00.000;425.000.000;r;03;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
gg9169e1-mu1h-n2g0-as68-lauzjsu4n770;ZG0074500874000000000000001653123;2026-06-01 11:15:00.000;674.000.000;r;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
l3fe1vqn-t2qi-ehe4-57wf-iddpl85wolpl;ZG0074500874000000000000001653123;2026-06-01 11:30:00.000;25.000.000;r;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
2tp7j9ty-z7hf-va7y-jjbz-p1rpz3ufuhd9;ZG0074500874000000000000001653123;2026-06-01 11:45:00.000;626.000.000;r;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
2xb5dsdc-qayr-8op6-seq4-4xn4qt9xplix;ZG0074500874000000000000001653123;2026-06-01 12:00:00.000;874.000.000;r;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
vzu2m76x-nnks-bd3n-2sms-rf0xq1c29ona;ZG0074500874000000000000001653123;2026-06-01 12:15:00.000;990.000.000;r;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
tvxvzfo0-y64w-i9br-h3is-a1wrwy5l6a6c;ZG0074500874000000000000001653123;2026-06-01 12:30:00.000;629.000.000;r;03;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
y9owl6ym-voa1-mbvs-9t4q-yn5wb947355z;ZG0074500874000000000000001653123;2026-06-01 12:45:00.000;586.000.000;r;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
c0gh51r8-t5zh-fuvw-8775-em7vrmuejlfk;ZG0074500874000000000000001653123;2026-06-01 13:00:00.000;824.000.000;r;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
s91vhrrg-5tzq-n173-a8dh-klmpsd6pezes;ZG0074500874000000000000001653123;2026-06-01 13:15:00.000;368.000.000;r;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
g6mg8byb-mzu4-3lto-ozbh-gn376js846mm;ZG0074500874000000000000001653123;2026-06-01 13:30:00.000;56.000.000;r;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
ivltckr5-1jsr-y6jr-vohj-7b3sr132usuk;ZG0074500874000000000000001653123;2026-06-01 13:45:00.000;307.000.000;r;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
vde9xx7p-nc5n-zjia-iv29-wkdl07f2idjd;ZG0074500874000000000000001653123;2026-06-01 14:00:00.000;325.000.000;r;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
yjlw0qo4-8c3s-dxeh-2hlu-fuvtryxz6mnn;ZG0074500874000000000000001653123;2026-06-01 14:15:00.000;823.000.000;r;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
m4fpuxsk-tfv8-7wed-r77z-9i5twi3pwtwi;ZG0074500874000000000000001653123;2026-06-01 14:30:00.000;374.000.000;r;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
gecxjciu-inta-vzee-of3a-0pg8qlbyadnx;ZG0074500874000000000000001653123;2026-06-01 14:45:00.000;591.000.000;r;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
aog5zgtg-kfsk-rdch-q6le-1obzggug7iyq;ZG0074500874000000000000001653123;2026-06-01 15:00:00.000;899.000.000;r;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
m88hyd8e-1qn4-yhn4-neu7-mxmgjhhr9lzx;ZG0074500874000000000000001653123;2026-06-01 15:15:00.000;144.000.000;r;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
4vlw7h3m-tt5i-v5x1-i1hx-ctlma0ha8pwb;ZG0074500874000000000000001653123;2026-06-01 15:30:00.000;397.000.000;r;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
sfisee7p-5gjv-tqlq-1xn1-dyv6bgofx14k;ZG0074500874000000000000001653123;2026-06-01 15:45:00.000;60.000.000;r;03;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
i1d1rxg6-dwla-ztn5-wdbc-q6u2opgr623s;ZG0074500874000000000000001653123;2026-06-01 16:00:00.000;216.000.000;r;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
m163fhoq-9hg6-ufc2-lfoj-ttn6o6dvnvaz;ZG0074500874000000000000001653123;2026-06-01 16:15:00.000;152.000.000;r;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
cxh4pm7m-arp3-1q1m-4ybi-qhitq458rmfz;ZG0074500874000000000000001653123;2026-06-01 16:30:00.000;294.000.000;r;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
ocigqkjj-g4c9-rsfr-bg9d-2n36zmcdbfc6;ZG0074500874000000000000001653123;2026-06-01 16:45:00.000;654.000.000;r;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
hc8idizr-6x40-r46z-43ft-61lxt31yamqo;ZG0074500874000000000000001653123;2026-06-01 17:00:00.000;939.000.000;r;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
cczxdc26-nmkm-cofc-ygks-2voih76igx18;ZG0074500874000000000000001653123;2026-06-01 17:15:00.000;299.000.000;r;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
kjl3gnqz-1tw6-19ax-8o66-m5skpc98puoi;ZG0074500874000000000000001653123;2026-06-01 17:30:00.000;352.000.000;r;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
mp3h3zde-h0jb-ptwf-zpfn-dd5kf17kazvz;ZG0074500874000000000000001653123;2026-06-01 17:45:00.000;600.000.000;r;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
5gnmjaby-s230-7iaz-yoqn-1gyxa2ciy92u;ZG0074500874000000000000001653123;2026-06-01 18:00:00.000;951.000.000;r;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
jkkehyfw-f4gh-sq45-o9ds-ukk3vjwk9hjw;ZG0074500874000000000000001653123;2026-06-01 18:15:00.000;653.000.000;r;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
3gj29wtm-ma3x-i3u8-uho2-vcfo6cucs4dx;ZG0074500874000000000000001653123;2026-06-01 18:30:00.000;286.000.000;r;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
jsd4l6jc-69o6-gskc-vr9r-x30g00r4a4cd;ZG0074500874000000000000001653123;2026-06-01 18:45:00.000;646.000.000;r;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
f9critgd-159u-e6tx-ha6m-rhcbpa8j2wqg;ZG0074500874000000000000001653123;2026-06-01 19:00:00.000;893.000.000;r;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
waezwe0k-k8c4-t5i8-tj8k-j8p3ohcysm5r;ZG0074500874000000000000001653123;2026-06-01 19:15:00.000;689.000.000;r;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
j91nma2r-r0yk-2bt5-h4b8-djlns8cqtxry;ZG0074500874000000000000001653123;2026-06-01 19:30:00.000;5.000.000;r;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
4748vqtc-4i4q-d26f-kxy6-9gedzmowpm1q;ZG0074500874000000000000001653123;2026-06-01 19:45:00.000;406.000.000;r;03;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
fwpotfiv-j71g-7v06-juil-hhw1im8k37qr;ZG0074500874000000000000001653123;2026-06-01 20:00:00.000;846.000.000;r;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
uqdop9kt-6g96-80fa-pfzu-7er1nk314gt4;ZG0074500874000000000000001653123;2026-06-01 20:15:00.000;580.000.000;r;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
k72s377s-d77t-ps6h-t78u-pcj15zk3ey7t;ZG0074500874000000000000001653123;2026-06-01 20:30:00.000;528.000.000;r;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
6949bvd2-1vbi-exwm-04li-syp8z07d9tha;ZG0074500874000000000000001653123;2026-06-01 20:45:00.000;865.000.000;r;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
6g3bc50j-rrih-2ija-dvbl-z5a15fks1s7f;ZG0074500874000000000000001653123;2026-06-01 21:00:00.000;471.000.000;r;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
i4tzdxrr-ltds-f4za-toxi-z0pkvdyc91z1;ZG0074500874000000000000001653123;2026-06-01 21:15:00.000;696.000.000;r;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
nkn7m46s-mq9n-3lcm-b1ce-65gs5g092y65;ZG0074500874000000000000001653123;2026-06-01 21:30:00.000;963.000.000;r;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
a30cdixl-eim9-5hhp-lbss-0qrm3wurk8yw;ZG0074500874000000000000001653123;2026-06-01 21:45:00.000;904.000.000;r;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
39gmqhsj-wsdd-dkac-41wq-t4jfwx7xo4uo;ZG0074500874000000000000001653123;2026-06-01 22:00:00.000;483.000.000;r;03;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
etsphyfp-fwcp-j37d-18be-5r75s3gabi5h;ZG0074500874000000000000001653123;2026-06-01 22:15:00.000;412.000.000;r;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
bqz96gud-0307-pgi3-j8xp-v5ddw5my1zlh;ZG0074500874000000000000001653123;2026-06-01 22:30:00.000;754.000.000;r;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
l4lnt6v0-2jc0-8nwr-ubot-4pymm4pyrqx9;ZG0074500874000000000000001653123;2026-06-01 22:45:00.000;718.000.000;r;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
al1tmni4-yfw3-7dtw-mf95-m022jn3ghj0s;ZG0074500874000000000000001653123;2026-06-01 23:00:00.000;434.000.000;r;03;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
d43t0tbd-woyw-5k3l-kefm-85fcu20nrxo5;ZG0074500874000000000000001653123;2026-06-01 23:15:00.000;360.000.000;r;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
caobbzc1-renz-9w78-4wz2-lg1ooacab2gs;ZG0074500874000000000000001653123;2026-06-01 23:30:00.000;869.000.000;r;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
shphpogg-fla6-62k0-hjnn-ki49ed4cnr00;ZG0074500874000000000000001653123;2026-06-01 23:45:00.000;311.000.000;r;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
mxw586ov-l6aj-q6zc-9qbv-6djdsva4oipu;ZG0074500874000000000000001653123;2026-06-02 00:00:00.000;74.000.000;r;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
dm31pfap-rjz9-fj85-zvdv-di7p9ia0gxfy;ZG0074500874000000000000001653123;2026-06-02 00:15:00.000;935.000.000;r;03;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
h4hq5m6p-w5g1-rxb1-b5me-w0f51jtrb693;ZG0074500874000000000000001653123;2026-06-02 00:30:00.000;382.000.000;r;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
gotuaopw-kf48-7ien-czbn-nm44wim2215l;ZG0074500874000000000000001653123;2026-06-02 00:45:00.000;458.000.000;r;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
lvpcw171-9snm-1bfo-dj1u-cgk6siqdie7r;ZG0074500874000000000000001653123;2026-06-02 01:00:00.000;107.000.000;r;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
xced0see-2oye-nka6-e3dk-dwq94uk4gzi1;ZG0074500874000000000000001653123;2026-06-02 01:15:00.000;421.000.000;r;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
4eth32b7-r43l-aom5-gmoe-zsgv8100c9y4;ZG0074500874000000000000001653123;2026-06-02 01:30:00.000;128.000.000;r;03;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
ybkwvd30-m5o8-paup-m9dn-0z8z002bhdw3;ZG0074500874000000000000001653123;2026-06-02 01:45:00.000;179.000.000;r;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
bcxwgni1-7yvs-cj1p-gitg-fs1bgyg2ebls;ZG0074500874000000000000001653123;2026-06-02 02:00:00.000;933.000.000;r;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
5ktbgux5-9egg-xjae-8rr5-01b03zgllh13;ZG0074500874000000000000001653123;2026-06-02 02:15:00.000;129.000.000;r;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
stklqa3w-7q0f-mswn-1qjo-ewhrgmleitsu;ZG0074500874000000000000001653123;2026-06-02 02:30:00.000;87.000.000;r;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
b4wxxqe4-rrjl-9c7c-q3zh-w7i3cqxp9uj7;ZG0074500874000000000000001653123;2026-06-02 02:45:00.000;696.000.000;r;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
wxceyr62-9aeg-v9ed-j5pg-7s9xrc9z22dh;ZG0074500874000000000000001653123;2026-06-02 03:00:00.000;755.000.000;r;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
wd8qano8-whj4-r2wq-35d9-3pbotcmvc4w3;ZG0074500874000000000000001653123;2026-06-02 03:15:00.000;596.000.000;r;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
xliwkkak-6isv-03cc-nswr-ngbnrfd3wo18;ZG0074500874000000000000001653123;2026-06-02 03:30:00.000;179.000.000;r;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
pzninkzu-m1fx-tjfk-6gn4-34tibrkq1w81;ZG0074500874000000000000001653123;2026-06-02 03:45:00.000;816.000.000;r;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
r0ff0rtj-b49b-dheq-tlac-k2k5r0lwovgl;ZG0074500874000000000000001653123;2026-06-02 04:00:00.000;247.000.000;r;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
zd63tvgr-mada-dl1y-613q-l2iq4z1qf3gk;ZG0074500874000000000000001653123;2026-06-02 04:15:00.000;799.000.000;r;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
aa8or4ox-l0z6-5irr-261k-0clxo14zdyxb;ZG0074500874000000000000001653123;2026-06-02 04:30:00.000;896.000.000;r;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
9h189a0u-r4zi-ccaw-i75k-ixvmhnm00wla;ZG0074500874000000000000001653123;2026-06-02 04:45:00.000;369.000.000;r;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
3c7fzyi2-1hh7-uiuv-xm1m-6kbs076ewut8;ZG0074500874000000000000001653123;2026-06-02 05:00:00.000;868.000.000;r;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
3vsuttd9-kwv9-pu1i-5m4p-wr3j3z20qf5b;ZG0074500874000000000000001653123;2026-06-02 05:15:00.000;500.000.000;r;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
vw5icxuu-ia45-17b8-jhuh-om39mrp3729u;ZG0074500874000000000000001653123;2026-06-02 05:30:00.000;989.000.000;r;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
lj1ejjlm-doqh-a3wo-pccg-d4p0dhrchk0n;ZG0074500874000000000000001653123;2026-06-02 05:45:00.000;816.000.000;r;03;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
6robol92-atqh-7rw0-q91e-1yu64xrtf9df;ZG0074500874000000000000001653123;2026-06-02 06:00:00.000;948.000.000;r;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
0nvpjwbp-jsjo-tzkg-n2bl-qyrtfx7s7wgo;ZG0074500874000000000000001653123;2026-06-02 06:15:00.000;929.000.000;r;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
0wmcqedo-0c8v-jh3v-f5yg-wypz83e0aque;ZG0074500874000000000000001653123;2026-06-02 06:30:00.000;464.000.000;r;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
p7dsprs9-96n6-5xla-gbnp-7gjb0c8v24uv;ZG0074500874000000000000001653123;2026-06-02 06:45:00.000;617.000.000;r;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
wkh0l38d-uaf4-hozz-ocom-sxodkzbcf4sb;ZG0074500874000000000000001653123;2026-06-02 07:00:00.000;288.000.000;r;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
9t2okywq-ryrl-8dsy-cymw-81s8awnt8ja1;ZG0074500874000000000000001653123;2026-06-02 07:15:00.000;61.000.000;r;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
fh9qvadx-0hmn-t0eh-pqi3-3inr30jm2y4u;ZG0074500874000000000000001653123;2026-06-02 07:30:00.000;882.000.000;r;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
